time,value,system,replica,metric
708.8,7.359999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
709.0,7.33,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
709.2,7.53,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
709.4,7.279999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
709.6,7.22,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
709.8,7.279999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
710.0,7.45,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
710.2,7.55,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
710.4,7.55,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
710.6,7.66,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
710.8,7.59,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
711.0,7.39,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
711.2,7.91,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
711.4,7.069999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
711.6,7.73,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
711.8,7.34,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
712.0,7.27,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
712.2,7.6,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
712.4,7.31,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
712.6,7.24,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
712.8,7.16,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
713.0,7.2299999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
713.2,7.039999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
713.4,6.8500000000000005,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
713.6,7.13,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
713.8,7.2299999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
714.0,7.24,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
714.2,6.8500000000000005,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
714.4,7.35,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
714.6,7.800000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
714.8,7.53,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
715.0,7.29,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
715.2,7.16,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
715.4,7.49,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
715.6,7.51,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
715.8,7.21,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
716.0,7.06,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
716.2,7.42,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
716.4,7.32,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
716.6,7.94,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
716.8,7.43,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
717.0,6.97,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
717.2,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
717.4,8.139999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
717.6,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
717.8,6.82,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
718.0,7.09,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
718.2,7.25,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
718.4,7.46,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
718.6,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
718.8,7.05,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
719.0,7.26,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
719.2,7.57,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
719.4,7.359999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
719.6,7.14,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
719.8,7.78,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
720.0,7.2299999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
720.2,7.54,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
720.4,8.86,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
720.6,7.18,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
720.8,7.43,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
721.0,7.68,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
721.2,7.4,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
721.4,7.27,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
721.6,7.53,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
721.8,7.45,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
722.0,7.94,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
722.2,8.299999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
722.4,7.16,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
722.6,7.09,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
722.8,7.359999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
723.0,7.37,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
723.2,7.6,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
723.4,7.69,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
723.6,7.84,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
723.8,7.8100000000000005,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
724.0,7.01,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
724.2,7.42,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
724.4,7.66,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
724.6,7.32,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
724.8,7.24,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
725.0,7.22,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
725.2,7.09,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
725.4,7.59,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
725.6,7.63,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
725.8,7.21,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
726.0,7.640000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
726.2,7.34,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
726.4,7.4399999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
726.6,6.73,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
726.8,7.01,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
727.0,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
727.2,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
727.4,7.25,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
727.6,7.18,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
727.8,7.63,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
728.0,8.51,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
728.2,7.29,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
728.4,7.45,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
728.6,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
728.8,8.139999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
729.0,6.9399999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
729.2,8.51,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
729.4,6.949999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
729.6,7.14,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
729.8,7.069999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
730.0,7.25,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
730.2,7.039999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
730.4,7.32,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
730.6,6.78,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
730.8,7.7,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
731.0,7.31,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
731.2,7.62,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
731.4,7.9,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
731.6,7.99,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
731.8,7.76,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
732.0,8.09,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
732.2,7.76,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
732.4,7.83,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
732.6,8.45,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
732.8,8.25,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
733.0,7.94,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
733.2,7.2299999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
733.4,7.55,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
733.6,7.39,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
733.8,7.640000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
734.0,8.24,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
734.2,8.2,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
734.4,8.28,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
734.6,8.149999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
734.8,8.43,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
735.0,7.58,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
735.2,8.040000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
735.4,7.51,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
735.6,7.31,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
735.8,7.09,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
736.0,7.34,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
736.2,7.79,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
736.4,7.54,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
736.6,7.58,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
736.8,7.43,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
737.0,7.52,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
737.2,7.41,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
737.4,7.29,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
737.6,7.039999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
737.8,7.06,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
738.0,7.09,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
738.2,7.49,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
738.4,7.25,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
738.6,7.54,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
738.8,7.29,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
739.0,6.790000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
739.2,7.27,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
739.4,7.35,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
739.6,7.01,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
739.8,7.5,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
740.0,6.870000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
740.2,7.35,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
740.4,7.2299999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
740.6,7.46,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
740.8,7.1899999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
741.0,6.53,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
741.2,7.21,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
741.4,7.279999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
741.6,6.879999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
741.8,7.039999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
742.0,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
742.2,7.47,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
742.4,7.43,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
742.6,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
742.8,6.989999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
743.0,7.45,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
743.2,7.37,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
743.4,7.37,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
743.6,7.06,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
743.8,6.78,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
744.0,6.58,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
744.2,6.8100000000000005,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
744.4,6.800000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
744.6,6.53,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
744.8,7.069999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
745.0,6.790000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
745.2,6.720000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
745.4,6.27,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
745.6,7.48,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
745.8,6.550000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
746.0,6.959999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
746.2,7.109999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
746.4,6.8999999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
746.6,6.59,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
746.8,6.69,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
747.0,6.640000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
747.2,6.9799999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
747.4,6.66,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
747.6,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
747.8,6.73,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
748.0,7.02,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
748.2,6.790000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
748.4,6.73,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
748.6,6.9399999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
748.8,7.27,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
749.0,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
749.2,7.08,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
749.4,6.720000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
749.6,6.879999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
749.8,6.680000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
750.0,6.959999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
750.2,7.02,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
750.4,6.9399999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
750.6,6.6000000000000005,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
750.8,7.109999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
751.0,6.82,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
751.2,7.039999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
751.4,7.069999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
751.6,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
751.8,7.069999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
752.0,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
752.2,6.949999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
752.4,7.14,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
752.6,7.29,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
752.8,7.29,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
753.0,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
753.2,7.62,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
753.4,7.33,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
753.6,7.46,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
753.8,7.18,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
754.0,7.43,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
754.2,7.55,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
754.4,7.069999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
754.6,7.52,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
754.8,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
755.0,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
755.2,7.48,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
755.4,7.01,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
755.6,6.5600000000000005,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
755.8,7.16,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
756.0,7.06,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
756.2,6.630000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
756.4,6.58,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
756.6,6.800000000000001,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
756.8,7.119999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
757.0,7.32,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
757.2,7.029999999999999,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
757.4,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
757.6,7.0,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
757.8,6.9799999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
758.0,6.9399999999999995,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
758.2,7.52,M1-CN045,replica2,Arg³·⁵⁰(123)_Glu⁶·³⁰(360)_mean_dist
